"Country.Region","date","Confirmed","Deaths","Recovered"
"Lebanon","04-05-2020",527,18,54
"Liberia","04-05-2020",13,3,3
"Libya","04-05-2020",18,1,0
"Liechtenstein","04-05-2020",77,1,0
"Lithuania","04-05-2020",811,13,7
"Luxembourg","04-05-2020",2804,36,500
"Madagascar","04-05-2020",72,0,2
"Malawi","04-05-2020",4,0,0
"Malaysia","04-05-2020",3662,61,1005
"Maldives","04-05-2020",19,0,13
"Mali","04-05-2020",45,5,1
"Malta","04-05-2020",227,0,5
"Mauritania","04-05-2020",6,1,2
"Mauritius","04-05-2020",227,7,7
"Mexico","04-05-2020",1890,79,633
"Moldova","04-05-2020",864,15,30
"Monaco","04-05-2020",73,1,3
"Mongolia","04-05-2020",14,0,2
"Montenegro","04-05-2020",214,2,1
"Morocco","04-05-2020",1021,70,76
"Mozambique","04-05-2020",10,0,1
"MS Zaandam","04-05-2020",9,2,0
"Namibia","04-05-2020",16,0,3
"Nepal","04-05-2020",9,0,1
"Netherlands","04-05-2020",17953,1771,257
"New Zealand","04-05-2020",1039,1,156
"Nicaragua","04-05-2020",6,1,0
"Niger","04-05-2020",184,10,13
"Nigeria","04-05-2020",232,5,33
"North Macedonia","04-05-2020",555,18,23
"Norway","04-05-2020",5687,71,32
"Oman","04-05-2020",298,2,61
"Pakistan","04-05-2020",3157,47,211
"Panama","04-05-2020",1801,46,13
"Papua New Guinea","04-05-2020",1,0,0
"Paraguay","04-05-2020",104,3,12
"Peru","04-05-2020",2281,83,989
"Philippines","04-05-2020",3246,152,64
"Poland","04-05-2020",4102,94,134
"Portugal","04-05-2020",11278,295,75
"Qatar","04-05-2020",1604,4,123
"Romania","04-05-2020",3864,151,374
"Russia","04-05-2020",5389,45,355
"Rwanda","04-05-2020",104,0,4
"Saint Kitts and Nevis","04-05-2020",10,0,0
"Saint Lucia","04-05-2020",14,0,1
"Saint Vincent and the Grenadines","04-05-2020",7,0,1
"San Marino","04-05-2020",266,32,35
"Saudi Arabia","04-05-2020",2402,34,488
"Senegal","04-05-2020",222,2,82
"Serbia","04-05-2020",1908,51,0
"Seychelles","04-05-2020",10,0,0
"Sierra Leone","04-05-2020",6,0,0
"Singapore","04-05-2020",1309,6,320
"Slovakia","04-05-2020",485,1,10
"Slovenia","04-05-2020",997,28,79
"Somalia","04-05-2020",7,0,1
"South Africa","04-05-2020",1655,11,95
"South Korea","04-05-2020",10237,183,6463
"South Sudan","04-05-2020",1,0,0
"Spain","04-05-2020",131646,12641,38080
"Sri Lanka","04-05-2020",176,5,33
"Sudan","04-05-2020",12,2,2
"Suriname","04-05-2020",10,1,0
"Sweden","04-05-2020",6830,401,205
"Switzerland","04-05-2020",21100,715,6415
"Syria","04-05-2020",19,2,2
"Taiwan","04-05-2020",363,5,50
"Tanzania","04-05-2020",22,1,3
"Thailand","04-05-2020",2169,23,793
"Timor-Leste","04-05-2020",1,0,0
"Togo","04-05-2020",44,3,20
"Trinidad and Tobago","04-05-2020",104,7,1
"Tunisia","04-05-2020",574,22,5
"Turkey","04-05-2020",27069,574,1042
"Uganda","04-05-2020",52,0,0
"UK","04-05-2020",48436,4943,229
"Ukraine","04-05-2020",1308,37,28
"United Arab Emirates","04-05-2020",1799,10,144
"Uruguay","04-05-2020",400,5,93
"US","04-05-2020",337072,9619,17448
"Uzbekistan","04-05-2020",342,2,30
"Venezuela","04-05-2020",159,7,52
"Vietnam","04-05-2020",241,0,90
"West Bank and Gaza","04-05-2020",237,1,25
"Western Sahara","04-05-2020",4,0,0
"Zambia","04-05-2020",39,1,3
"Zimbabwe","04-05-2020",9,1,0
"Afghanistan","04-06-2020",367,11,18
"Albania","04-06-2020",377,21,116
"Algeria","04-06-2020",1423,173,90
"Andorra","04-06-2020",525,21,31
"Angola","04-06-2020",16,2,2
"Antigua and Barbuda","04-06-2020",15,0,0
"Argentina","04-06-2020",1554,48,325
"Armenia","04-06-2020",833,8,62
"Australia","04-06-2020",5797,40,1080
"Austria","04-06-2020",12297,220,3463
"Azerbaijan","04-06-2020",641,7,44
"Bahamas","04-06-2020",29,5,4
"Bahrain","04-06-2020",756,4,458
"Bangladesh","04-06-2020",123,12,33
"Barbados","04-06-2020",60,2,6
"Belarus","04-06-2020",700,13,53
"Belgium","04-06-2020",20814,1632,3986
"Belize","04-06-2020",7,1,0
"Benin","04-06-2020",26,1,5
"Bhutan","04-06-2020",5,0,2
"Bolivia","04-06-2020",183,11,2
"Bosnia and Herzegovina","04-06-2020",674,29,47
"Botswana","04-06-2020",6,1,0
"Brazil","04-06-2020",12161,564,127
"Brunei","04-06-2020",135,1,82
"Bulgaria","04-06-2020",549,22,39
"Burkina Faso","04-06-2020",364,18,108
"Burma","04-06-2020",22,1,0
"Burundi","04-06-2020",3,0,0
"Cabo Verde","04-06-2020",7,1,1
"Cambodia","04-06-2020",114,0,53
"Cameroon","04-06-2020",658,9,17
"Canada","04-06-2020",16563,339,3256
"Central African Republic","04-06-2020",8,0,0
"Chad","04-06-2020",9,0,0
"Chile","04-06-2020",4815,37,728
"China","04-06-2020",82665,3335,77310
"Colombia","04-06-2020",1579,46,88
"Congo (Brazzaville)","04-06-2020",45,5,2
"Congo (Kinshasa)","04-06-2020",161,18,5
"Costa Rica","04-06-2020",467,2,18
"Cote d'Ivoire","04-06-2020",323,3,41
"Croatia","04-06-2020",1222,16,130
"Cuba","04-06-2020",350,9,18
"Cyprus","04-06-2020",465,9,45
"Czechia","04-06-2020",4822,78,121
"Denmark","04-06-2020",4875,187,1489
"Diamond Princess","04-06-2020",712,11,619
"Djibouti","04-06-2020",90,0,9
"Dominica","04-06-2020",15,0,1
"Dominican Republic","04-06-2020",1828,86,33
"Ecuador","04-06-2020",3747,191,100
"Egypt","04-06-2020",1322,85,259
"El Salvador","04-06-2020",69,4,5
"Equatorial Guinea","04-06-2020",16,0,3
"Eritrea","04-06-2020",31,0,0
"Estonia","04-06-2020",1108,19,62
"Eswatini","04-06-2020",10,0,4
"Ethiopia","04-06-2020",44,2,4
"Fiji","04-06-2020",14,0,0
"Finland","04-06-2020",2176,27,300
"France","04-06-2020",98963,8926,17428
"Gabon","04-06-2020",24,1,1
"Gambia","04-06-2020",4,1,2
"Georgia","04-06-2020",188,2,39
"Germany","04-06-2020",103374,1810,28700
"Ghana","04-06-2020",214,5,31
"Greece","04-06-2020",1755,79,269
"Grenada","04-06-2020",12,0,0
"Guatemala","04-06-2020",70,3,15
"Guinea","04-06-2020",128,0,5
"Guinea-Bissau","04-06-2020",18,0,0
"Guyana","04-06-2020",31,4,8
"Haiti","04-06-2020",24,1,0
"Holy See","04-06-2020",7,0,0
"Honduras","04-06-2020",298,22,6
"Hungary","04-06-2020",744,38,67
"Iceland","04-06-2020",1562,6,460
"India","04-06-2020",4778,136,375
"Indonesia","04-06-2020",2491,209,192
"Iran","04-06-2020",60500,3739,24236
"Iraq","04-06-2020",1031,64,344
"Ireland","04-06-2020",5364,174,25
"Israel","04-06-2020",8904,57,585
"Italy","04-06-2020",132547,16523,22837
"Jamaica","04-06-2020",58,3,8
"Japan","04-06-2020",3654,85,575
"Jordan","04-06-2020",349,6,126
"Kazakhstan","04-06-2020",662,6,46
"Kenya","04-06-2020",158,6,4
"Kosovo","04-06-2020",145,1,23
"Kuwait","04-06-2020",665,1,103
"Kyrgyzstan","04-06-2020",216,4,33
"Laos","04-06-2020",12,0,0
"Latvia","04-06-2020",542,1,16
"Lebanon","04-06-2020",541,19,60
"Liberia","04-06-2020",14,3,3
"Libya","04-06-2020",19,1,1
"Liechtenstein","04-06-2020",77,1,55
"Lithuania","04-06-2020",843,15,8
"Luxembourg","04-06-2020",2843,41,500
"Madagascar","04-06-2020",82,0,2
"Malawi","04-06-2020",5,0,0
"Malaysia","04-06-2020",3793,62,1241
"Maldives","04-06-2020",19,0,13
"Mali","04-06-2020",47,5,9
"Malta","04-06-2020",241,0,5
"Mauritania","04-06-2020",6,1,2
"Mauritius","04-06-2020",244,7,7
"Mexico","04-06-2020",2143,94,633
"Moldova","04-06-2020",965,19,37
"Monaco","04-06-2020",77,1,4
"Mongolia","04-06-2020",15,0,2
"Montenegro","04-06-2020",233,2,1
"Morocco","04-06-2020",1120,80,81
"Mozambique","04-06-2020",10,0,1
"MS Zaandam","04-06-2020",9,2,0
"Namibia","04-06-2020",16,0,3
"Nepal","04-06-2020",9,0,1
"Netherlands","04-06-2020",18926,1874,258
"New Zealand","04-06-2020",1106,1,176
"Nicaragua","04-06-2020",6,1,0
"Niger","04-06-2020",253,10,26
"Nigeria","04-06-2020",238,5,35
"North Macedonia","04-06-2020",570,23,30
"Norway","04-06-2020",5865,76,32
"Oman","04-06-2020",331,2,61
"Pakistan","04-06-2020",3766,53,259
"Panama","04-06-2020",1988,54,13
"Papua New Guinea","04-06-2020",2,0,0
"Paraguay","04-06-2020",113,5,12
"Peru","04-06-2020",2561,92,997
"Philippines","04-06-2020",3660,163,73
"Poland","04-06-2020",4413,107,162
"Portugal","04-06-2020",11730,311,140
"Qatar","04-06-2020",1832,4,131
"Romania","04-06-2020",4057,176,406
"Russia","04-06-2020",6343,47,406
"Rwanda","04-06-2020",105,0,4
"Saint Kitts and Nevis","04-06-2020",10,0,0
"Saint Lucia","04-06-2020",14,0,1
"Saint Vincent and the Grenadines","04-06-2020",7,0,1
"San Marino","04-06-2020",266,32,35
"Sao Tome and Principe","04-06-2020",4,0,0
"Saudi Arabia","04-06-2020",2605,38,551
"Senegal","04-06-2020",226,2,92
"Serbia","04-06-2020",2200,58,0
"Seychelles","04-06-2020",11,0,0
"Sierra Leone","04-06-2020",6,0,0
"Singapore","04-06-2020",1375,6,344
"Slovakia","04-06-2020",534,2,8
"Slovenia","04-06-2020",1021,30,102
"Somalia","04-06-2020",7,0,1
"South Africa","04-06-2020",1686,12,95
"South Korea","04-06-2020",10284,186,6598
"South Sudan","04-06-2020",1,0,0
"Spain","04-06-2020",136675,13341,40437
"Sri Lanka","04-06-2020",178,5,38
"Sudan","04-06-2020",12,2,2
"Suriname","04-06-2020",10,1,0
"Sweden","04-06-2020",7206,477,205
"Switzerland","04-06-2020",21657,765,8056
"Syria","04-06-2020",19,2,2
"Taiwan","04-06-2020",373,5,57
"Tanzania","04-06-2020",24,1,3
"Thailand","04-06-2020",2220,26,793
"Timor-Leste","04-06-2020",1,0,0
"Togo","04-06-2020",58,3,23
"Trinidad and Tobago","04-06-2020",105,8,1
"Tunisia","04-06-2020",596,22,5
"Turkey","04-06-2020",30217,649,1326
"Uganda","04-06-2020",52,0,0
"UK","04-06-2020",52279,5385,287
"Ukraine","04-06-2020",1319,38,28
"United Arab Emirates","04-06-2020",2076,11,167
"Uruguay","04-06-2020",406,6,104
"US","04-06-2020",366667,10783,19581
"Uzbekistan","04-06-2020",457,2,30
"Venezuela","04-06-2020",165,7,65
"Vietnam","04-06-2020",245,0,95
"West Bank and Gaza","04-06-2020",254,1,24
"Western Sahara","04-06-2020",4,0,0
"Zambia","04-06-2020",39,1,5
"Zimbabwe","04-06-2020",10,1,0
"Afghanistan","04-07-2020",423,14,18
"Albania","04-07-2020",383,22,131
"Algeria","04-07-2020",1468,193,113
"Andorra","04-07-2020",545,22,39
"Angola","04-07-2020",17,2,2
"Antigua and Barbuda","04-07-2020",19,1,0
"Argentina","04-07-2020",1628,56,338
"Armenia","04-07-2020",853,8,87
"Australia","04-07-2020",5895,45,1080
"Austria","04-07-2020",12639,243,4046
"Azerbaijan","04-07-2020",717,8,44
"Bahamas","04-07-2020",33,6,5
"Bahrain","04-07-2020",811,5,458
"Bangladesh","04-07-2020",164,17,33
"Barbados","04-07-2020",63,3,6
"Belarus","04-07-2020",861,13,54
"Belgium","04-07-2020",22194,2035,4157
"Belize","04-07-2020",7,1,0
"Benin","04-07-2020",26,1,5
"Bhutan","04-07-2020",5,0,2
"Bolivia","04-07-2020",194,14,2
"Bosnia and Herzegovina","04-07-2020",764,33,68
"Botswana","04-07-2020",6,1,0
"Brazil","04-07-2020",14034,686,127
"Brunei","04-07-2020",135,1,85
"Bulgaria","04-07-2020",577,23,42
"Burkina Faso","04-07-2020",384,19,127
"Burma","04-07-2020",22,1,0
"Burundi","04-07-2020",3,0,0
"Cabo Verde","04-07-2020",7,1,1
"Cambodia","04-07-2020",115,0,58
"Cameroon","04-07-2020",658,9,43
"Canada","04-07-2020",17872,375,3791
"Central African Republic","04-07-2020",8,0,0
"Chad","04-07-2020",10,0,2
"Chile","04-07-2020",5116,43,898
"China","04-07-2020",82718,3335,77410
"Colombia","04-07-2020",1780,50,100
"Congo (Brazzaville)","04-07-2020",45,5,2
"Congo (Kinshasa)","04-07-2020",180,18,9
"Costa Rica","04-07-2020",483,2,24
"Cote d'Ivoire","04-07-2020",349,3,41
"Croatia","04-07-2020",1282,18,167
"Cuba","04-07-2020",396,11,27
"Cyprus","04-07-2020",494,9,47
"Czechia","04-07-2020",5017,88,172
"Denmark","04-07-2020",5266,203,1621
"Diamond Princess","04-07-2020",712,11,619
"Djibouti","04-07-2020",90,0,9
"Dominica","04-07-2020",15,0,1
"Dominican Republic","04-07-2020",1956,98,36
"Ecuador","04-07-2020",3747,191,100
"Egypt","04-07-2020",1450,94,276
"El Salvador","04-07-2020",78,4,5
"Equatorial Guinea","04-07-2020",16,0,3
"Eritrea","04-07-2020",31,0,0
"Estonia","04-07-2020",1149,21,69
"Eswatini","04-07-2020",10,0,4
"Ethiopia","04-07-2020",52,2,4
"Fiji","04-07-2020",15,0,0
"Finland","04-07-2020",2308,34,300
"France","04-07-2020",110065,10343,19523
"Gabon","04-07-2020",30,1,1
"Gambia","04-07-2020",4,1,2
"Georgia","04-07-2020",196,3,46
"Germany","04-07-2020",107663,2016,36081
"Ghana","04-07-2020",287,5,31
"Greece","04-07-2020",1832,81,269
"Grenada","04-07-2020",12,0,0
"Guatemala","04-07-2020",77,3,17
"Guinea","04-07-2020",144,0,5
"Guinea-Bissau","04-07-2020",33,0,0
"Guyana","04-07-2020",33,5,8
"Haiti","04-07-2020",25,1,0
"Holy See","04-07-2020",7,0,0
"Honduras","04-07-2020",305,22,6
"Hungary","04-07-2020",817,47,71
"Iceland","04-07-2020",1586,6,559
"India","04-07-2020",5311,150,421
"Indonesia","04-07-2020",2738,221,204
"Iran","04-07-2020",62589,3872,27039
"Iraq","04-07-2020",1122,65,373
"Ireland","04-07-2020",5709,210,25
"Israel","04-07-2020",9248,65,770
"Italy","04-07-2020",135586,17127,24392
"Jamaica","04-07-2020",63,3,8
"Japan","04-07-2020",3906,92,592
"Jordan","04-07-2020",353,6,138
"Kazakhstan","04-07-2020",697,6,51
"Kenya","04-07-2020",172,6,7
"Kosovo","04-07-2020",170,4,24
"Kuwait","04-07-2020",743,1,105
"Kyrgyzstan","04-07-2020",228,4,33
"Laos","04-07-2020",14,0,0
"Latvia","04-07-2020",548,2,16
"Lebanon","04-07-2020",548,19,62
"Liberia","04-07-2020",14,3,3
"Libya","04-07-2020",20,1,1
"Liechtenstein","04-07-2020",78,1,55
"Lithuania","04-07-2020",880,15,8
"Luxembourg","04-07-2020",2970,44,500
"Madagascar","04-07-2020",88,0,7
"Malawi","04-07-2020",8,1,0
"Malaysia","04-07-2020",3963,63,1321
"Maldives","04-07-2020",19,0,13
"Mali","04-07-2020",56,5,12
"Malta","04-07-2020",293,0,5
"Mauritania","04-07-2020",6,1,2
"Mauritius","04-07-2020",268,7,8
"Mexico","04-07-2020",2439,125,633
"Moldova","04-07-2020",1056,22,40
"Monaco","04-07-2020",79,1,4
"Mongolia","04-07-2020",15,0,4
"Montenegro","04-07-2020",241,2,4
"Morocco","04-07-2020",1184,90,93
"Mozambique","04-07-2020",10,0,1
"MS Zaandam","04-07-2020",9,2,0
"Namibia","04-07-2020",16,0,3
"Nepal","04-07-2020",9,0,1
"Netherlands","04-07-2020",19709,2108,272
"New Zealand","04-07-2020",1160,1,241
"Nicaragua","04-07-2020",6,1,0
"Niger","04-07-2020",278,11,26
"Nigeria","04-07-2020",254,6,44
"North Macedonia","04-07-2020",599,26,30
"Norway","04-07-2020",6086,89,32
"Oman","04-07-2020",371,2,67
"Pakistan","04-07-2020",4035,57,429
"Panama","04-07-2020",2100,55,14
"Papua New Guinea","04-07-2020",2,0,0
"Paraguay","04-07-2020",115,5,15
"Peru","04-07-2020",2954,107,1301
"Philippines","04-07-2020",3764,177,84
"Poland","04-07-2020",4848,129,191
"Portugal","04-07-2020",12442,345,184
"Qatar","04-07-2020",2057,6,150
"Romania","04-07-2020",4417,197,460
"Russia","04-07-2020",7497,58,494
"Rwanda","04-07-2020",105,0,7
"Saint Kitts and Nevis","04-07-2020",11,0,0
"Saint Lucia","04-07-2020",14,0,1
"Saint Vincent and the Grenadines","04-07-2020",8,0,1
"San Marino","04-07-2020",279,34,40
"Sao Tome and Principe","04-07-2020",4,0,0
"Saudi Arabia","04-07-2020",2795,41,615
"Senegal","04-07-2020",237,2,105
"Serbia","04-07-2020",2447,61,0
"Seychelles","04-07-2020",11,0,0
"Sierra Leone","04-07-2020",6,0,0
"Singapore","04-07-2020",1481,6,377
"Slovakia","04-07-2020",581,2,13
"Slovenia","04-07-2020",1059,36,102
"Somalia","04-07-2020",8,0,1
"South Africa","04-07-2020",1749,13,95
"South Korea","04-07-2020",10331,192,6694
"South Sudan","04-07-2020",2,0,0
"Spain","04-07-2020",141942,14045,43208
"Sri Lanka","04-07-2020",185,6,42
"Sudan","04-07-2020",14,2,2
"Suriname","04-07-2020",10,1,0
"Sweden","04-07-2020",7693,591,205
"Switzerland","04-07-2020",22253,821,8704
"Syria","04-07-2020",19,2,3
"Taiwan","04-07-2020",376,5,57
"Tanzania","04-07-2020",24,1,5
"Thailand","04-07-2020",2258,27,888
"Timor-Leste","04-07-2020",1,0,0
"Togo","04-07-2020",65,3,23
"Trinidad and Tobago","04-07-2020",107,8,1
"Tunisia","04-07-2020",623,23,25
"Turkey","04-07-2020",34109,725,1582
"Uganda","04-07-2020",52,0,0
"UK","04-07-2020",55949,6171,325
"Ukraine","04-07-2020",1462,45,28
"United Arab Emirates","04-07-2020",2359,12,186
"Uruguay","04-07-2020",424,7,150
"US","04-07-2020",396223,12722,21763
"Uzbekistan","04-07-2020",520,2,30
"Venezuela","04-07-2020",165,7,65
"Vietnam","04-07-2020",249,0,123
"West Bank and Gaza","04-07-2020",261,1,42
"Western Sahara","04-07-2020",4,0,0
"Zambia","04-07-2020",39,1,7
"Zimbabwe","04-07-2020",11,2,0
"Afghanistan","04-08-2020",444,14,29
"Albania","04-08-2020",400,22,154
"Algeria","04-08-2020",1572,205,237
"Andorra","04-08-2020",564,23,52
"Angola","04-08-2020",19,2,2
"Antigua and Barbuda","04-08-2020",19,2,0
"Argentina","04-08-2020",1715,63,358
"Armenia","04-08-2020",881,9,114
"Australia","04-08-2020",6010,50,1080
"Austria","04-08-2020",12942,273,4512
"Azerbaijan","04-08-2020",822,8,63
"Bahamas","04-08-2020",40,7,5
"Bahrain","04-08-2020",823,5,477
"Bangladesh","04-08-2020",218,20,33
"Barbados","04-08-2020",63,3,8
"Belarus","04-08-2020",1066,13,77
"Belgium","04-08-2020",23403,2240,4681
"Belize","04-08-2020",8,1,0
"Benin","04-08-2020",26,1,5
"Bhutan","04-08-2020",5,0,2
"Bolivia","04-08-2020",210,15,2
"Bosnia and Herzegovina","04-08-2020",804,34,79
"Botswana","04-08-2020",6,1,0
"Brazil","04-08-2020",16170,819,127
"Brunei","04-08-2020",135,1,91
"Bulgaria","04-08-2020",593,24,42
"Burkina Faso","04-08-2020",414,23,134
"Burma","04-08-2020",22,3,0
"Burundi","04-08-2020",3,0,0
"Cabo Verde","04-08-2020",7,1,1
"Cambodia","04-08-2020",117,0,63
"Cameroon","04-08-2020",730,10,60
"Canada","04-08-2020",19141,407,4154
"Central African Republic","04-08-2020",8,0,0
"Chad","04-08-2020",10,0,2
"Chile","04-08-2020",5546,48,1115
"China","04-08-2020",82809,3337,77567
"Colombia","04-08-2020",2054,54,123
"Congo (Brazzaville)","04-08-2020",45,5,2
"Congo (Kinshasa)","04-08-2020",180,18,9
"Costa Rica","04-08-2020",502,3,29
"Cote d'Ivoire","04-08-2020",384,3,48
"Croatia","04-08-2020",1343,19,179
"Cuba","04-08-2020",457,12,27
"Cyprus","04-08-2020",526,9,52
"Czechia","04-08-2020",5312,99,233
"Denmark","04-08-2020",5597,218,1763
"Diamond Princess","04-08-2020",712,11,619
"Djibouti","04-08-2020",135,0,25
"Dominica","04-08-2020",15,0,1
"Dominican Republic","04-08-2020",2111,108,50
"Ecuador","04-08-2020",4450,242,140
"Egypt","04-08-2020",1560,103,305
"El Salvador","04-08-2020",93,5,9
"Equatorial Guinea","04-08-2020",18,0,3
"Eritrea","04-08-2020",33,0,0
"Estonia","04-08-2020",1185,24,72
"Eswatini","04-08-2020",12,0,7
"Ethiopia","04-08-2020",55,2,4
"Fiji","04-08-2020",15,0,0
"Finland","04-08-2020",2487,40,300
"France","04-08-2020",113959,10887,21452
"Gabon","04-08-2020",34,1,1
"Gambia","04-08-2020",4,1,2
"Georgia","04-08-2020",211,3,50
"Germany","04-08-2020",113296,2349,46300
"Ghana","04-08-2020",313,6,34
"Greece","04-08-2020",1884,83,269
"Grenada","04-08-2020",12,0,0
"Guatemala","04-08-2020",87,3,17
"Guinea","04-08-2020",164,0,5
"Guinea-Bissau","04-08-2020",33,0,0
"Guyana","04-08-2020",37,6,8
"Haiti","04-08-2020",27,1,0
"Holy See","04-08-2020",8,0,2
"Honduras","04-08-2020",312,22,6
"Hungary","04-08-2020",895,58,94
"Iceland","04-08-2020",1616,6,633
"India","04-08-2020",5916,178,506
"Indonesia","04-08-2020",2956,240,222
"Iran","04-08-2020",64586,3993,29812
"Iraq","04-08-2020",1202,69,452
"Ireland","04-08-2020",6074,235,25
"Israel","04-08-2020",9404,73,801
"Italy","04-08-2020",139422,17669,26491
"Jamaica","04-08-2020",63,4,10
"Japan","04-08-2020",4257,93,622
"Jordan","04-08-2020",358,6,150
"Kazakhstan","04-08-2020",727,7,54
"Kenya","04-08-2020",179,6,9
"Kosovo","04-08-2020",184,5,30
"Kuwait","04-08-2020",855,1,111
"Kyrgyzstan","04-08-2020",270,4,33
"Laos","04-08-2020",15,0,0
"Latvia","04-08-2020",577,2,16
"Lebanon","04-08-2020",576,19,62
"Liberia","04-08-2020",31,4,3
"Libya","04-08-2020",21,1,8
"Liechtenstein","04-08-2020",78,1,55
"Lithuania","04-08-2020",912,15,8
"Luxembourg","04-08-2020",3034,46,500
"Madagascar","04-08-2020",93,0,11
"Malawi","04-08-2020",8,1,0
"Malaysia","04-08-2020",4119,65,1487
"Maldives","04-08-2020",19,0,13
"Mali","04-08-2020",59,7,16
"Malta","04-08-2020",299,1,16
"Mauritania","04-08-2020",6,1,2
"Mauritius","04-08-2020",273,7,19
"Mexico","04-08-2020",2785,141,633
"Moldova","04-08-2020",1174,27,40
"Monaco","04-08-2020",81,1,4
"Mongolia","04-08-2020",16,0,4
"Montenegro","04-08-2020",248,2,4
"Morocco","04-08-2020",1275,93,97
"Mozambique","04-08-2020",17,0,1
"MS Zaandam","04-08-2020",9,2,0
"Namibia","04-08-2020",16,0,3
"Nepal","04-08-2020",9,0,1
"Netherlands","04-08-2020",20682,2255,272
"New Zealand","04-08-2020",1210,1,282
"Nicaragua","04-08-2020",6,1,0
"Niger","04-08-2020",342,11,28
"Nigeria","04-08-2020",276,6,44
"North Macedonia","04-08-2020",617,29,35
"Norway","04-08-2020",6086,101,32
"Oman","04-08-2020",419,2,72
"Pakistan","04-08-2020",4263,61,467
"Panama","04-08-2020",2249,59,16
"Papua New Guinea","04-08-2020",2,0,0
"Paraguay","04-08-2020",119,5,15
"Peru","04-08-2020",4342,121,1333
"Philippines","04-08-2020",3870,182,96
"Poland","04-08-2020",5205,159,222
"Portugal","04-08-2020",13141,380,196
"Qatar","04-08-2020",2210,6,178
"Romania","04-08-2020",4761,220,528
"Russia","04-08-2020",8672,63,580
"Rwanda","04-08-2020",110,0,7
"Saint Kitts and Nevis","04-08-2020",11,0,0
"Saint Lucia","04-08-2020",14,0,1
"Saint Vincent and the Grenadines","04-08-2020",8,0,1
"San Marino","04-08-2020",279,34,40
"Sao Tome and Principe","04-08-2020",4,0,0
"Saudi Arabia","04-08-2020",2932,41,631
"Senegal","04-08-2020",244,2,113
"Serbia","04-08-2020",2666,65,0
"Seychelles","04-08-2020",11,0,0
"Sierra Leone","04-08-2020",7,0,0
"Singapore","04-08-2020",1623,6,406
"Slovakia","04-08-2020",682,2,16
"Slovenia","04-08-2020",1091,40,120
"Somalia","04-08-2020",12,1,1
"South Africa","04-08-2020",1845,18,95
"South Korea","04-08-2020",10384,200,6776
"South Sudan","04-08-2020",2,0,0
"Spain","04-08-2020",148220,14792,48021
"Sri Lanka","04-08-2020",189,7,44
"Sudan","04-08-2020",14,2,2
"Suriname","04-08-2020",10,1,3
"Sweden","04-08-2020",8419,687,205
"Switzerland","04-08-2020",23280,895,9800
"Syria","04-08-2020",19,2,4
"Taiwan","04-08-2020",379,5,61
"Tanzania","04-08-2020",25,1,5
"Thailand","04-08-2020",2369,30,888
"Timor-Leste","04-08-2020",1,0,0
"Togo","04-08-2020",70,3,23
"Trinidad and Tobago","04-08-2020",107,8,1
"Tunisia","04-08-2020",628,24,25
"Turkey","04-08-2020",38226,812,1846
"Uganda","04-08-2020",53,0,0
"UK","04-08-2020",61474,7111,345
"Ukraine","04-08-2020",1668,52,35
"United Arab Emirates","04-08-2020",2659,12,239
"Uruguay","04-08-2020",424,7,150
"US","04-08-2020",429052,14695,23559
"Uzbekistan","04-08-2020",545,3,30
"Venezuela","04-08-2020",167,9,65
"Vietnam","04-08-2020",251,0,126
"West Bank and Gaza","04-08-2020",263,1,44
