*column definitions at bottom of table,,,,,,,,,
prot_group,Correlation.rho,LowerBound(95%CI),UpperBound(95%CI),p_value,day,death_threshold,num_countries,corrected_pvalue,norm_days
Full SARS-CoV-2 proteome,-0.666666666666667,-1,-0.115640518116247,0.0588899911816579,18,92,9,0.0923170194003527,0.894736842105263
Full SARS-CoV-2 proteome,-0.666666666666667,-1,-0.135842230167777,0.0830853174603175,19,92,8,0.0923170194003527,0.947368421052632
Full SARS-CoV-2 proteome,-0.666666666666667,-1,-0.135842230167777,0.0830853174603175,20,92,8,0.0923170194003527,1
SARS-CoV-2 structural proteins,-0.457172342621259,-0.905781074117074,0.00208017643088471,0.0581819021877405,1,93,18,0.0581819021877405,0
SARS-CoV-2 structural proteins,-0.535714285714286,-1,-0.0350844215242216,0.0422033353703413,2,93,15,0.0482456140350877,0.0526315789473684
SARS-CoV-2 structural proteins,-0.553571428571428,-1,-0.0765596540778963,0.034909389272554,3,93,15,0.0482456140350877,0.105263157894737
SARS-CoV-2 structural proteins,-0.683516483516484,-0.87576143081282,-0.450369528513627,0.00894265919876892,4,93,14,0.0482456140350877,0.157894736842105
SARS-CoV-2 structural proteins,-0.692307692307692,-0.944640337137797,-0.386249719419271,0.0158776933220116,5,93,12,0.0482456140350877,0.210526315789474
SARS-CoV-2 structural proteins,-0.741258741258741,-0.97350500932245,-0.458305421993664,0.0081706398158992,6,93,12,0.0482456140350877,0.263157894736842
SARS-CoV-2 structural proteins,-0.741258741258741,-0.97350500932245,-0.458305421993664,0.0081706398158992,7,93,12,0.0482456140350877,0.315789473684211
SARS-CoV-2 structural proteins,-0.745454545454545,-0.933394715943982,-0.458846699774463,0.0184138413143277,8,93,10,0.0482456140350877,0.368421052631579
SARS-CoV-2 structural proteins,-0.757575757575757,-0.931408148347062,-0.498685026122858,0.0159208292880929,9,93,10,0.0482456140350877,0.421052631578947
SARS-CoV-2 structural proteins,-0.709090909090909,-0.897440150842205,-0.418671658521703,0.0275141191111855,10,93,10,0.0482456140350877,0.473684210526316
SARS-CoV-2 structural proteins,-0.709090909090909,-0.897440150842205,-0.418671658521703,0.0275141191111855,11,93,10,0.0482456140350877,0.526315789473684
SARS-CoV-2 structural proteins,-0.721212121212121,-0.905562185223007,-0.448401382892387,0.0241945875284697,12,93,10,0.0482456140350877,0.578947368421053
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,13,93,9,0.0482456140350877,0.631578947368421
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,14,93,9,0.0482456140350877,0.684210526315789
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,15,93,9,0.0482456140350877,0.736842105263158
SARS-CoV-2 structural proteins,-0.766666666666667,-0.92835512344484,-0.485199105977968,0.0213899911816578,16,93,9,0.0482456140350877,0.789473684210526
SARS-CoV-2 structural proteins,-0.733333333333333,-1,-0.251961882968627,0.0311232363315697,17,93,9,0.0482456140350877,0.842105263157895
SARS-CoV-2 structural proteins,-0.733333333333333,-1,-0.251961882968627,0.0311232363315697,18,93,9,0.0482456140350877,0.894736842105263
SARS-CoV-2 structural proteins,-0.738095238095238,-1,-0.241858368870319,0.0458333333333333,19,93,8,0.0482456140350877,0.947368421052632
SARS-CoV-2 structural proteins,-0.738095238095238,-1,-0.241858368870319,0.0458333333333333,20,93,8,0.0482456140350877,1
Full SARS-CoV-2 proteome,-0.39938080495356,-0.868472771305736,0.0798260651031592,0.101691677971508,1,93,18,0.107043871548956,0
Full SARS-CoV-2 proteome,-0.421428571428571,-0.959253454450724,0.135110026780871,0.119249613596569,2,93,15,0.119249613596569,0.0526315789473684
Full SARS-CoV-2 proteome,-0.442857142857143,-0.94882698294512,0.0850042131114822,0.100186233861727,3,93,15,0.107043871548956,0.105263157894737
Full SARS-CoV-2 proteome,-0.52967032967033,-0.976390051893341,-0.0497659596868368,0.0543996382045326,4,93,14,0.103256521483958,0.157894736842105
Full SARS-CoV-2 proteome,-0.531468531468532,-1,0.0242837157005185,0.0793029394097802,5,93,12,0.103256521483958,0.210526315789474
Full SARS-CoV-2 proteome,-0.573426573426573,-1,-0.0604646973992924,0.0554813240816213,6,93,12,0.103256521483958,0.263157894736842
Full SARS-CoV-2 proteome,-0.608391608391608,-1,-0.152612656629092,0.0400020487886458,7,93,12,0.103256521483958,0.315789473684211
Full SARS-CoV-2 proteome,-0.624242424242424,-1,-0.111775289738907,0.0602489828244724,8,93,10,0.103256521483958,0.368421052631579
Full SARS-CoV-2 proteome,-0.660606060606061,-1,-0.232818069684686,0.0440265528478426,9,93,10,0.103256521483958,0.421052631578947
Full SARS-CoV-2 proteome,-0.575757575757576,-1,-0.0397372507723945,0.0877680432613641,10,93,10,0.103256521483958,0.473684210526316
Full SARS-CoV-2 proteome,-0.575757575757576,-1,-0.0397372507723945,0.0877680432613641,11,93,10,0.103256521483958,0.526315789473684
Full SARS-CoV-2 proteome,-0.612121212121212,-0.994435272633335,-0.14985231136842,0.0664691374895168,12,93,10,0.103256521483958,0.578947368421053
Full SARS-CoV-2 proteome,-0.633333333333333,-0.950531293341003,-0.208964596142517,0.0760361552028219,13,93,9,0.103256521483958,0.631578947368421
Full SARS-CoV-2 proteome,-0.633333333333333,-0.950531293341003,-0.208964596142517,0.0760361552028219,14,93,9,0.103256521483958,0.684210526315789
Full SARS-CoV-2 proteome,-0.633333333333333,-0.950531293341003,-0.208964596142517,0.0760361552028219,15,93,9,0.103256521483958,0.736842105263158
Full SARS-CoV-2 proteome,-0.716666666666667,-0.89370283587797,-0.416699311862809,0.0368661816578483,16,93,9,0.103256521483958,0.789473684210526
Full SARS-CoV-2 proteome,-0.666666666666667,-1,-0.115640518116247,0.0588899911816579,17,93,9,0.103256521483958,0.842105263157895
Full SARS-CoV-2 proteome,-0.666666666666667,-1,-0.115640518116247,0.0588899911816579,18,93,9,0.103256521483958,0.894736842105263
Full SARS-CoV-2 proteome,-0.666666666666667,-1,-0.135842230167777,0.0830853174603175,19,93,8,0.103256521483958,0.947368421052632
Full SARS-CoV-2 proteome,-0.666666666666667,-1,-0.135842230167777,0.0830853174603175,20,93,8,0.103256521483958,1
SARS-CoV-2 structural proteins,-0.526470588235294,-1,-0.0328179231658566,0.0384919290730342,1,94,16,0.0458333333333333,0
SARS-CoV-2 structural proteins,-0.535714285714286,-1,-0.0350844215242216,0.0422033353703413,2,94,15,0.0458333333333333,0.0526315789473684
SARS-CoV-2 structural proteins,-0.553571428571428,-1,-0.0765596540778963,0.034909389272554,3,94,15,0.0458333333333333,0.105263157894737
SARS-CoV-2 structural proteins,-0.683516483516484,-0.87576143081282,-0.450369528513627,0.00894265919876892,4,94,14,0.0458333333333333,0.157894736842105
SARS-CoV-2 structural proteins,-0.692307692307692,-0.944640337137797,-0.386249719419271,0.0158776933220116,5,94,12,0.0458333333333333,0.210526315789474
SARS-CoV-2 structural proteins,-0.741258741258741,-0.97350500932245,-0.458305421993664,0.0081706398158992,6,94,12,0.0458333333333333,0.263157894736842
SARS-CoV-2 structural proteins,-0.741258741258741,-0.97350500932245,-0.458305421993664,0.0081706398158992,7,94,12,0.0458333333333333,0.315789473684211
SARS-CoV-2 structural proteins,-0.745454545454545,-0.933394715943982,-0.458846699774463,0.0184138413143277,8,94,10,0.0458333333333333,0.368421052631579
SARS-CoV-2 structural proteins,-0.757575757575757,-0.931408148347062,-0.498685026122858,0.0159208292880929,9,94,10,0.0458333333333333,0.421052631578947
SARS-CoV-2 structural proteins,-0.709090909090909,-0.897440150842205,-0.418671658521703,0.0275141191111855,10,94,10,0.0458333333333333,0.473684210526316
SARS-CoV-2 structural proteins,-0.709090909090909,-0.897440150842205,-0.418671658521703,0.0275141191111855,11,94,10,0.0458333333333333,0.526315789473684
SARS-CoV-2 structural proteins,-0.721212121212121,-0.905562185223007,-0.448401382892387,0.0241945875284697,12,94,10,0.0458333333333333,0.578947368421053
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,13,94,9,0.0458333333333333,0.631578947368421
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,14,94,9,0.0458333333333333,0.684210526315789
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,15,94,9,0.0458333333333333,0.736842105263158
SARS-CoV-2 structural proteins,-0.766666666666667,-0.92835512344484,-0.485199105977968,0.0213899911816578,16,94,9,0.0458333333333333,0.789473684210526
SARS-CoV-2 structural proteins,-0.733333333333333,-1,-0.251961882968627,0.0311232363315697,17,94,9,0.0458333333333333,0.842105263157895
SARS-CoV-2 structural proteins,-0.733333333333333,-1,-0.251961882968627,0.0311232363315697,18,94,9,0.0458333333333333,0.894736842105263
SARS-CoV-2 structural proteins,-0.738095238095238,-1,-0.241858368870319,0.0458333333333333,19,94,8,0.0458333333333333,0.947368421052632
SARS-CoV-2 structural proteins,-0.738095238095238,-1,-0.241858368870319,0.0458333333333333,20,94,8,0.0458333333333333,1
Full SARS-CoV-2 proteome,-0.464705882352941,-0.950917312671398,0.0360666717259239,0.0717725038301709,1,94,16,0.0975200480681824,0
Full SARS-CoV-2 proteome,-0.421428571428571,-0.959253454450724,0.135110026780871,0.119249613596569,2,94,15,0.119249613596569,0.0526315789473684
Full SARS-CoV-2 proteome,-0.442857142857143,-0.94882698294512,0.0850042131114822,0.100186233861727,3,94,15,0.10545919353866,0.105263157894737
Full SARS-CoV-2 proteome,-0.52967032967033,-0.976390051893341,-0.0497659596868368,0.0543996382045326,4,94,14,0.0975200480681824,0.157894736842105
Full SARS-CoV-2 proteome,-0.531468531468532,-1,0.0242837157005185,0.0793029394097802,5,94,12,0.0975200480681824,0.210526315789474
Full SARS-CoV-2 proteome,-0.573426573426573,-1,-0.0604646973992924,0.0554813240816213,6,94,12,0.0975200480681824,0.263157894736842
Full SARS-CoV-2 proteome,-0.608391608391608,-1,-0.152612656629092,0.0400020487886458,7,94,12,0.0975200480681824,0.315789473684211
Full SARS-CoV-2 proteome,-0.624242424242424,-1,-0.111775289738907,0.0602489828244724,8,94,10,0.0975200480681824,0.368421052631579
Full SARS-CoV-2 proteome,-0.660606060606061,-1,-0.232818069684686,0.0440265528478426,9,94,10,0.0975200480681824,0.421052631578947
Full SARS-CoV-2 proteome,-0.575757575757576,-1,-0.0397372507723945,0.0877680432613641,10,94,10,0.0975200480681824,0.473684210526316
Full SARS-CoV-2 proteome,-0.575757575757576,-1,-0.0397372507723945,0.0877680432613641,11,94,10,0.0975200480681824,0.526315789473684
Full SARS-CoV-2 proteome,-0.612121212121212,-0.994435272633335,-0.14985231136842,0.0664691374895168,12,94,10,0.0975200480681824,0.578947368421053
Full SARS-CoV-2 proteome,-0.633333333333333,-0.950531293341003,-0.208964596142517,0.0760361552028219,13,94,9,0.0975200480681824,0.631578947368421
Full SARS-CoV-2 proteome,-0.633333333333333,-0.950531293341003,-0.208964596142517,0.0760361552028219,14,94,9,0.0975200480681824,0.684210526315789
Full SARS-CoV-2 proteome,-0.633333333333333,-0.950531293341003,-0.208964596142517,0.0760361552028219,15,94,9,0.0975200480681824,0.736842105263158
Full SARS-CoV-2 proteome,-0.716666666666667,-0.89370283587797,-0.416699311862809,0.0368661816578483,16,94,9,0.0975200480681824,0.789473684210526
Full SARS-CoV-2 proteome,-0.666666666666667,-1,-0.115640518116247,0.0588899911816579,17,94,9,0.0975200480681824,0.842105263157895
Full SARS-CoV-2 proteome,-0.666666666666667,-1,-0.115640518116247,0.0588899911816579,18,94,9,0.0975200480681824,0.894736842105263
Full SARS-CoV-2 proteome,-0.666666666666667,-1,-0.135842230167777,0.0830853174603175,19,94,8,0.0975200480681824,0.947368421052632
Full SARS-CoV-2 proteome,-0.666666666666667,-1,-0.135842230167777,0.0830853174603175,20,94,8,0.0975200480681824,1
SARS-CoV-2 structural proteins,-0.576470588235294,-1,-0.105750445073918,0.0215633838089096,1,95,16,0.040212943316348,0
SARS-CoV-2 structural proteins,-0.589285714285714,-1,-0.107276240989325,0.0232480659519618,2,95,15,0.040212943316348,0.0555555555555556
SARS-CoV-2 structural proteins,-0.78021978021978,-0.910969461838485,-0.614741978851735,0.00157790650631307,3,95,14,0.0299802236199484,0.111111111111111
SARS-CoV-2 structural proteins,-0.714285714285714,-0.874789032209902,-0.505820606603441,0.00814287135806017,4,95,13,0.0380034864893079,0.166666666666667
SARS-CoV-2 structural proteins,-0.727272727272727,-0.974939490335502,-0.424673325408602,0.0100009174971863,5,95,12,0.0380034864893079,0.222222222222222
SARS-CoV-2 structural proteins,-0.741258741258741,-0.97350500932245,-0.458305421993664,0.0081706398158992,6,95,12,0.0380034864893079,0.277777777777778
SARS-CoV-2 structural proteins,-0.741258741258741,-0.97350500932245,-0.458305421993664,0.0081706398158992,7,95,12,0.0380034864893079,0.333333333333333
SARS-CoV-2 structural proteins,-0.709090909090909,-0.885412379902538,-0.430699429461373,0.0275141191111855,8,95,10,0.040212943316348,0.388888888888889
SARS-CoV-2 structural proteins,-0.757575757575757,-0.931408148347062,-0.498685026122858,0.0159208292880929,9,95,10,0.040212943316348,0.444444444444444
SARS-CoV-2 structural proteins,-0.709090909090909,-0.897440150842205,-0.418671658521703,0.0275141191111855,10,95,10,0.040212943316348,0.5
SARS-CoV-2 structural proteins,-0.709090909090909,-0.897440150842205,-0.418671658521703,0.0275141191111855,11,95,10,0.040212943316348,0.555555555555556
SARS-CoV-2 structural proteins,-0.721212121212121,-0.905562185223007,-0.448401382892387,0.0241945875284697,12,95,10,0.040212943316348,0.611111111111111
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,13,95,9,0.0458333333333333,0.666666666666667
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,14,95,9,0.0458333333333333,0.722222222222222
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,15,95,9,0.0458333333333333,0.777777777777778
SARS-CoV-2 structural proteins,-0.766666666666667,-0.92835512344484,-0.485199105977968,0.0213899911816578,16,95,9,0.040212943316348,0.833333333333333
SARS-CoV-2 structural proteins,-0.733333333333333,-1,-0.251961882968627,0.0311232363315697,17,95,9,0.0422386778785588,0.888888888888889
SARS-CoV-2 structural proteins,-0.738095238095238,-1,-0.241858368870319,0.0458333333333333,18,95,8,0.0458333333333333,0.944444444444444
SARS-CoV-2 structural proteins,-0.738095238095238,-1,-0.241858368870319,0.0458333333333333,19,95,8,0.0458333333333333,1
Full SARS-CoV-2 proteome,-0.505882352941176,-0.963800775690738,-0.0324071740394746,0.047875134255782,1,95,16,0.0877680432613641,0
Full SARS-CoV-2 proteome,-0.460714285714286,-0.968808621050115,0.0662703092913443,0.0860692259422671,2,95,15,0.0877680432613641,0.0555555555555556
Full SARS-CoV-2 proteome,-0.595604395604396,-1,-0.135870504922919,0.027508385456238,3,95,14,0.0877680432613641,0.111111111111111
Full SARS-CoV-2 proteome,-0.549450549450549,-0.984547687378323,-0.0741273943068537,0.0552810211762193,4,95,13,0.0877680432613641,0.166666666666667
Full SARS-CoV-2 proteome,-0.552447552447553,-1,-0.00804720774679153,0.0666290014487934,5,95,12,0.0877680432613641,0.222222222222222
Full SARS-CoV-2 proteome,-0.573426573426573,-1,-0.0604646973992924,0.0554813240816213,6,95,12,0.0877680432613641,0.277777777777778
Full SARS-CoV-2 proteome,-0.608391608391608,-1,-0.152612656629092,0.0400020487886458,7,95,12,0.0877680432613641,0.333333333333333
Full SARS-CoV-2 proteome,-0.575757575757576,-1,-0.0312922251683064,0.0877680432613641,8,95,10,0.0877680432613641,0.388888888888889
Full SARS-CoV-2 proteome,-0.660606060606061,-1,-0.232818069684686,0.0440265528478426,9,95,10,0.0877680432613641,0.444444444444444
Full SARS-CoV-2 proteome,-0.575757575757576,-1,-0.0397372507723945,0.0877680432613641,10,95,10,0.0877680432613641,0.5
Full SARS-CoV-2 proteome,-0.575757575757576,-1,-0.0397372507723945,0.0877680432613641,11,95,10,0.0877680432613641,0.555555555555556
Full SARS-CoV-2 proteome,-0.612121212121212,-0.994435272633335,-0.14985231136842,0.0664691374895168,12,95,10,0.0877680432613641,0.611111111111111
Full SARS-CoV-2 proteome,-0.633333333333333,-0.950531293341003,-0.208964596142517,0.0760361552028219,13,95,9,0.0877680432613641,0.666666666666667
Full SARS-CoV-2 proteome,-0.633333333333333,-0.950531293341003,-0.208964596142517,0.0760361552028219,14,95,9,0.0877680432613641,0.722222222222222
Full SARS-CoV-2 proteome,-0.633333333333333,-0.950531293341003,-0.208964596142517,0.0760361552028219,15,95,9,0.0877680432613641,0.777777777777778
Full SARS-CoV-2 proteome,-0.716666666666667,-0.89370283587797,-0.416699311862809,0.0368661816578483,16,95,9,0.0877680432613641,0.833333333333333
Full SARS-CoV-2 proteome,-0.666666666666667,-1,-0.115640518116247,0.0588899911816579,17,95,9,0.0877680432613641,0.888888888888889
Full SARS-CoV-2 proteome,-0.666666666666667,-1,-0.135842230167777,0.0830853174603175,18,95,8,0.0877680432613641,0.944444444444444
Full SARS-CoV-2 proteome,-0.666666666666667,-1,-0.135842230167777,0.0830853174603175,19,95,8,0.0877680432613641,1
SARS-CoV-2 structural proteins,-0.576470588235294,-1,-0.105750445073918,0.0215633838089096,1,96,16,0.040212943316348,0
SARS-CoV-2 structural proteins,-0.589285714285714,-1,-0.107276240989325,0.0232480659519618,2,96,15,0.040212943316348,0.0555555555555556
SARS-CoV-2 structural proteins,-0.78021978021978,-0.910969461838485,-0.614741978851735,0.00157790650631307,3,96,14,0.0299802236199484,0.111111111111111
SARS-CoV-2 structural proteins,-0.714285714285714,-0.874789032209902,-0.505820606603441,0.00814287135806017,4,96,13,0.0380034864893079,0.166666666666667
SARS-CoV-2 structural proteins,-0.727272727272727,-0.974939490335502,-0.424673325408602,0.0100009174971863,5,96,12,0.0380034864893079,0.222222222222222
